"TIME","y6","AD5"
2.626051187,4.06003,2
2.626051817,4.06003,2
2.626063024,4.06003,2
2.626627188,4.05995,2
2.626627497,4.05995,2
2.626639023,4.05995,2
2.626971579,4.05991,2
2.627075497,4.05989,2
2.62708166,4.05989,2
2.627419567,4.05984,2
2.627651337,4.05981,2
2.62765766,4.05981,2
2.627823933,4.05979,2
2.628099337,4.05975,2
2.628102978,4.05975,2
2.628271926,4.05972,2
2.628675257,4.05967,2
2.628678978,4.05967,2
2.628762112,4.05965,2
2.629123257,4.0596,2
2.629125637,4.0596,2
2.629210108,4.05959,2
2.629699217,4.05952,2
2.629701637,4.05952,2
2.629743203,4.05951,2
2.630147217,4.05945,2
2.630148456,4.05945,2
2.630191201,4.05944,2
2.630723197,4.05936,2
2.630724456,4.05936,2
2.630745749,4.05936,2
2.631171197,4.05929,2
2.631171817,4.05929,2
2.631193748,4.05929,2
2.631747187,4.0592,2
2.631747817,4.0592,2
2.631759022,4.0592,2
2.632195187,4.05913,2
2.632195497,4.05913,2
2.632207022,4.05913,2
2.632539505,4.05908,2
2.632771497,4.05904,2
2.632777659,4.05904,2
2.633115517,4.05898,2
2.633219337,4.05897,2
2.633225659,4.05897,2
2.633391894,4.05894,2
2.633795337,4.05887,2
2.633798978,4.05887,2
2.633967901,4.05884,2
2.634243257,4.0588,2
2.634246978,4.0588,2
2.634330092,4.05878,2
2.634819257,4.0587,2
2.634821637,4.0587,2
2.634906096,4.05868,2
2.635267217,4.05862,2
2.635269637,4.05862,2
2.635311193,4.05861,2
2.635843217,4.05852,2
2.635844456,4.05852,2
2.635887195,4.05851,2
2.636291197,4.05844,2
2.636292456,4.05844,2
2.636313744,4.05844,2
2.636867197,4.05834,2
2.636867817,4.05834,2
2.636889745,4.05833,2
2.637315188,4.05826,2
2.637315817,4.05826,2
2.63732702,4.05825,2
2.637891187,4.05815,2
2.637891497,4.05815,2
2.63790302,4.05815,2
2.638235457,4.05808,2
2.638339497,4.05806,2
2.638345658,4.05806,2
2.63868342,4.058,2
2.638915337,4.05795,2
2.638921658,4.05795,2
2.63908787,4.05792,2
2.639363337,4.05787,2
2.639366978,4.05787,2
2.639535851,4.05783,2
2.639939257,4.05776,2
2.639942978,4.05776,2
2.64002608,4.05774,2
2.640387257,4.05767,2
2.640389637,4.05767,2
2.64047407,4.05765,2
2.640963217,4.05755,2
2.640965637,4.05755,2
2.641007187,4.05754,2
2.641411217,4.05746,2
2.641412456,4.05746,2
2.641455182,4.05745,2
2.641987197,4.05734,2
2.641988456,4.05734,2
2.642009741,4.05734,2
2.642435197,4.05725,2
2.642435817,4.05725,2
2.642457739,4.05724,2
2.643011188,4.05713,2
2.643011817,4.05713,2
2.643023019,4.05712,2
2.643459188,4.05703,2
2.643459497,4.05703,2
2.643471018,4.05703,2
2.643803342,4.05696,2
2.644035497,4.0569,2
2.644041658,4.0569,2
2.644379376,4.05683,2
2.644483337,4.05681,2
2.644489657,4.0568,2
2.644655811,4.05677,2
2.645059337,4.05668,2
2.645062977,4.05668,2
2.645231829,4.05664,2
2.645507257,4.05658,2
2.645510977,4.05658,2
2.64559405,4.05656,2
2.646083257,4.05644,2
2.646085637,4.05644,2
2.64617006,4.05642,2
2.646531217,4.05634,2
2.646533638,4.05634,2
2.646575172,4.05633,2
2.647107217,4.05621,2
2.647108456,4.05621,2
2.647151177,4.0562,2
2.647555197,4.0561,2
2.647556456,4.0561,2
2.647577734,4.05609,2
2.648131197,4.05596,2
2.648131817,4.05596,2
2.648153736,4.05596,2
2.648579187,4.05585,2
2.648579817,4.05585,2
2.648591015,4.05585,2
2.649155187,4.05571,2
2.649155497,4.05571,2
2.649167016,4.05571,2
2.649499301,4.05562,2
2.649603497,4.0556,2
2.649609657,4.0556,2
2.64994724,4.05551,2
2.650179337,4.05545,2
2.650185657,4.05545,2
2.650351791,4.05541,2
2.650627337,4.05534,2
2.650630977,4.05534,2
2.65079976,4.05529,2
2.651203257,4.05519,2
2.651206977,4.05519,2
2.651290041,4.05517,2
2.651651257,4.05507,2
2.651653638,4.05507,2
2.651738025,4.05505,2
2.652227217,4.05492,2
2.652229638,4.05492,2
2.652271167,4.05491,2
2.652675217,4.0548,2
2.652676456,4.0548,2
2.652719159,4.05479,2
2.653251197,4.05464,2
2.653252456,4.05464,2
2.653273732,4.05464,2
2.653699197,4.05452,2
2.653699817,4.05452,2
2.653721728,4.05451,2
2.654275188,4.05436,2
2.654275817,4.05436,2
2.654287014,4.05436,2
2.654723188,4.05423,2
2.654723497,4.05423,2
2.654735013,4.05423,2
2.655067149,4.05414,2
2.655299497,4.05407,2
2.655305656,4.05407,2
2.655643204,4.05397,2
2.655747337,4.05394,2
2.655753655,4.05394,2
2.655919715,4.05389,2
2.656323337,4.05377,2
2.656326977,4.05377,2
2.656495742,4.05372,2
2.656771257,4.05364,2
2.656774977,4.05364,2
2.656858002,4.05362,2
2.657347257,4.05347,2
2.657349638,4.05347,2
2.657434016,4.05344,2
2.657795217,4.05334,2
2.657797638,4.05333,2
2.657839148,4.05332,2
2.658371217,4.05316,2
2.658372456,4.05316,2
2.658415155,4.05315,2
2.658819197,4.05302,2
2.658820456,4.05302,2
2.658841722,4.05301,2
2.659395197,4.05284,2
2.659395817,4.05284,2
2.659417726,4.05284,2
2.659843187,4.0527,2
2.659843817,4.0527,2
2.65985501,4.0527,2
2.660419188,4.05252,2
2.660419497,4.05252,2
2.660431012,4.05251,2
2.660763117,4.05241,2
2.660867497,4.05237,2
2.660873654,4.05237,2
2.661211034,4.05226,2
2.661443337,4.05219,2
2.661449655,4.05218,2
2.661615699,4.05213,2
2.661891337,4.05204,2
2.661894977,4.05204,2
2.662063657,4.05198,2
2.662467257,4.05185,2
2.662470977,4.05185,2
2.662553994,4.05182,2
2.662915257,4.0517,2
2.662917638,4.0517,2
2.663001973,4.05167,2
2.663491217,4.0515,2
2.663493638,4.0515,2
2.663535144,4.05149,2
2.663939217,4.05135,2
2.663940456,4.05135,2
2.663983134,4.05133,2
2.664515197,4.05115,2
2.664516456,4.05115,2
2.664537721,4.05114,2
2.664963197,4.05099,2
2.664963817,4.05099,2
2.664985716,4.05098,2
2.665539187,4.05078,2
2.665539817,4.05078,2
2.665551009,4.05078,2
2.665987187,4.05062,2
2.665987497,4.05062,2
2.665999007,4.05062,2
2.666330934,4.0505,2
2.666563497,4.05042,2
2.666569654,4.05041,2
2.666907007,4.05029,2
2.667011337,4.05025,2
2.667017653,4.05025,2
2.667183607,4.05019,2
2.667587337,4.05004,2
2.667590977,4.05004,2
2.667759644,4.04997,2
2.668035257,4.04987,2
2.668038977,4.04987,2
2.668121948,4.04984,2
2.668611257,4.04965,2
2.668613638,4.04965,2
2.668697967,4.04962,2
2.669059217,4.04948,2
2.669061638,4.04948,2
2.669103122,4.04947,2
2.669635217,4.04926,2
2.669636456,4.04926,2
2.669679131,4.04924,2
2.670083197,4.04909,2
2.670084456,4.04909,2
2.67010571,4.04908,2
2.670659197,4.04886,2
2.670659817,4.04886,2
2.670681714,4.04885,2
2.671107188,4.04868,2
2.671107817,4.04868,2
2.671119005,4.04868,2
2.671683187,4.04845,2
2.671683497,4.04845,2
2.671695007,4.04845,2
2.67202691,4.04831,2
2.672131497,4.04827,2
2.672137652,4.04827,2
2.672474808,4.04813,2
2.672707337,4.04803,2
2.672713653,4.04803,2
2.672879595,4.04796,2
2.673155337,4.04785,2
2.673158779,4.04785,2
2.67333766,4.04777,2
2.673731257,4.04761,2
2.673734977,4.04761,2
2.673817943,4.04757,2
2.674179257,4.04742,2
2.674181639,4.04742,2
2.674265917,4.04738,2
2.674755217,4.04717,2
2.674757638,4.04717,2
2.674799119,4.04715,2
2.675203217,4.04698,2
2.675204456,4.04698,2
2.675247106,4.04696,2
2.675779197,4.04673,2
2.675780456,4.04673,2
2.675801709,4.04672,2
2.676227197,4.04653,2
2.676227817,4.04653,2
2.676249702,4.04652,2
2.676803188,4.04628,2
2.676803817,4.04628,2
2.676815004,4.04627,2
2.677251188,4.04608,2
2.677251497,4.04608,2
2.677263001,4.04607,2
2.677594699,4.04592,2
2.677827497,4.04582,2
2.677833652,4.04582,2
2.678170789,4.04566,2
2.678275337,4.04562,2
2.678281651,4.04561,2
2.678447489,4.04554,2
2.678851337,4.04535,2
2.678854976,4.04535,2
2.679023535,4.04527,2
2.679299257,4.04514,2
2.679302976,4.04514,2
2.67938589,4.0451,2
2.679875257,4.04487,2
2.679877639,4.04487,2
2.679961913,4.04483,2
2.680323217,4.04466,2
2.680325639,4.04466,2
2.680367093,4.04464,2
2.680899217,4.04439,2
2.680900456,4.04439,2
2.680943104,4.04437,2
2.681347197,4.04417,2
2.681348456,4.04417,2
2.681369696,4.04416,2
2.681923197,4.04389,2
2.681923817,4.04389,2
2.681945702,4.04388,2
2.682371187,4.04367,2
2.682371817,4.04367,2
2.682382998,4.04367,2
2.682947187,4.04339,2
2.682947497,4.04339,2
2.682959001,4.04338,2
2.683290685,4.04322,2
2.683395497,4.04316,2
2.68340165,4.04316,2
2.683738565,4.04299,2
2.683971337,4.04287,2
2.683977651,4.04287,2
2.684143483,4.04279,2
2.684419337,4.04265,2
2.684422976,4.04264,2
2.684591422,4.04256,2
2.684995257,4.04235,2
2.684998976,4.04235,2
2.685081887,4.04231,2
2.685443257,4.04212,2
2.685445639,4.04212,2
2.685529857,4.04207,2
2.686019217,4.04182,2
2.686021639,4.04182,2
2.686063092,4.0418,2
2.686467217,4.04158,2
2.686468456,4.04158,2
2.686511077,4.04156,2
2.687043197,4.04128,2
2.687044456,4.04128,2
2.687065695,4.04126,2
2.687491197,4.04104,2
2.687491817,4.04104,2
2.687513688,4.04102,2
2.688067187,4.04073,2
2.688067817,4.04073,2
2.688078998,4.04072,2
2.688515187,4.04048,2
2.688515497,4.04048,2
2.688526995,4.04047,2
2.68885845,4.04029,2
2.689091497,4.04016,2
2.68909765,4.04016,2
2.689434556,4.03997,2
2.689539337,4.03992,2
2.689545649,4.03991,2
2.689711365,4.03982,2
2.690115337,4.03959,2
2.690118976,4.03959,2
2.690287418,4.0395,2
2.690563257,4.03934,2
2.690566976,4.03934,2
2.690649828,4.03929,2
2.691139257,4.03901,2
2.691141639,4.03901,2
2.691225855,4.03896,2
2.691587217,4.03876,2
2.691589639,4.03876,2
2.691631063,4.03873,2
2.692163217,4.03842,2
2.692164456,4.03842,2
2.692207076,4.0384,2
2.692611197,4.03816,2
2.692612456,4.03816,2
2.692633682,4.03815,2
2.693187197,4.03782,2
2.693187817,4.03782,2
2.693209688,4.03781,2
2.693311269,4.03775,2
2.693334659,4.03774,2
2.693635188,4.03756,2
2.693635817,4.03756,2
2.693646992,4.03755,2
2.694211188,4.03721,2
2.694211497,4.03721,2
2.694222995,4.03721,2
2.694554446,4.03701,2
2.694659497,4.03694,2
2.694665647,4.03694,2
2.695002309,4.03674,2
2.695235337,4.03659,2
2.695241649,4.03659,2
2.695407363,4.03649,2
2.695683337,4.03632,2
2.695686975,4.03632,2
2.695855295,4.03621,2
2.696259257,4.03596,2
2.696262976,4.03596,2
2.696345828,4.03591,2
2.696707257,4.03569,2
2.69670964,4.03568,2
2.696793793,4.03563,2
2.697283217,4.03532,2
2.697285639,4.03532,2
2.697327063,4.0353,2
2.697731217,4.03504,2
2.697732456,4.03504,2
2.697775046,4.03501,2
2.698307197,4.03467,2
2.698308456,4.03467,2
2.698329682,4.03466,2
2.698755197,4.03438,2
2.698755817,4.03438,2
2.698777674,4.03437,2
2.699331187,4.03401,2
2.699331817,4.03401,2
2.699342992,4.034,2
2.699779187,4.03372,2
2.699779497,4.03372,2
2.699790988,4.03371,2
2.70012219,4.03349,2
2.700355497,4.03334,2
2.700361647,4.03334,2
2.700698311,4.03311,2
2.700803337,4.03304,2
2.700809646,4.03304,2
2.700975235,4.03293,2
2.701379337,4.03266,2
2.701382976,4.03266,2
2.701551296,4.03254,2
2.701827257,4.03236,2
2.701830975,4.03235,2
2.701913764,4.0323,2
2.702403257,4.03197,2
2.70240564,4.03196,2
2.702489794,4.03191,2
2.702851217,4.03166,2
2.70285364,4.03166,2
2.702895031,4.03163,2
2.703427217,4.03126,2
2.703428456,4.03126,2
2.703471046,4.03123,2
2.703875197,4.03095,2
2.703876456,4.03095,2
2.703897667,4.03094,2
2.704451197,4.03055,2
2.704451817,4.03055,2
2.704473674,4.03053,2
2.704899188,4.03023,2
2.704899817,4.03023,2
2.704910985,4.03022,2
2.705475187,4.02982,2
2.705475497,4.02982,2
2.705486988,4.02981,2
2.705818197,4.02958,2
2.705923497,4.0295,2
2.705929645,4.0295,2
2.706266044,4.02926,2
2.706499337,4.02909,2
2.706505646,4.02908,2
2.706671239,4.02896,2
2.706947337,4.02876,2
2.706950975,4.02876,2
2.707119163,4.02864,2
2.707523257,4.02834,2
2.707526975,4.02834,2
2.707609766,4.02828,2
2.707971257,4.02801,2
2.70797364,4.02801,2
2.708057728,4.02795,2
2.708547217,4.02758,2
2.70854964,4.02758,2
2.708591033,4.02755,2
2.708995217,4.02725,2
2.708996456,4.02725,2
2.709039014,4.02721,2
2.709571197,4.02681,2
2.709572456,4.02681,2
2.709593667,4.0268,2
2.710019197,4.02647,2
2.710019817,4.02647,2
2.710041658,4.02646,2
2.710595188,4.02603,2
2.710595817,4.02603,2
2.710606986,4.02602,2
2.711043188,4.02569,2
2.711043497,4.02569,2
2.711054981,4.02568,2
2.711385921,4.02542,2
2.711619497,4.02524,2
2.711625645,4.02524,2
2.711962057,4.02498,2
2.712067337,4.02489,2
2.712073643,4.02489,2
2.712239101,4.02476,2
2.712643337,4.02444,2
2.712646975,4.02444,2
2.712815169,4.0243,2
2.713091257,4.02409,2
2.713094975,4.02408,2
2.713177698,4.02402,2
2.713667257,4.02363,2
2.71366964,4.02362,2
2.713753732,4.02356,2
2.714115217,4.02327,2
2.714117641,4.02326,2
2.714158999,4.02323,2
2.714691217,4.0228,2
2.714692456,4.0228,2
2.714735016,4.02277,2
2.715139197,4.02244,2
2.715140456,4.02244,2
2.715161651,4.02242,2
2.715715197,4.02196,2
2.715715817,4.02196,2
2.715737659,4.02195,2
2.716163187,4.02159,2
2.716163817,4.02159,2
2.716174978,4.02158,2
2.716739188,4.02112,2
2.716739497,4.02112,2
2.716750982,4.02111,2
2.717081939,4.02083,2
2.717187497,4.02074,2
2.717193642,4.02074,2
2.717529773,4.02045,2
2.717763337,4.02026,2
2.717769644,4.02025,2
2.717935111,4.02011,2
2.718211337,4.01988,2
2.718214974,4.01987,2
2.718383027,4.01973,2
2.718787257,4.01938,2
2.718790975,4.01938,2
2.718873703,4.01931,2
2.719235257,4.019,2
2.719237641,4.019,2
2.719321661,4.01892,2
2.719811217,4.0185,2
2.719813641,4.0185,2
2.719855002,4.01846,2
2.720259217,4.01811,2
2.720260456,4.01811,2
2.720302981,4.01807,2
2.720835197,4.01761,2
2.720836456,4.0176,2
2.720857653,4.01759,2
2.721283197,4.01721,2
2.721283817,4.01721,2
2.721305643,4.01719,2
2.721859187,4.0167,2
2.721859817,4.0167,2
2.721870979,4.01669,2
2.722307187,4.0163,2
2.722307497,4.0163,2
2.722318974,4.01629,2
2.722649648,4.01599,2
2.722883497,4.01578,2
2.722889643,4.01577,2
2.723225797,4.01547,2
2.723331337,4.01537,2
2.723337641,4.01537,2
2.723502965,4.01522,2
2.723907337,4.01485,2
2.723910975,4.01485,2
2.72407904,4.01469,2
2.724355257,4.01444,2
2.724358974,4.01443,2
2.72444163,4.01436,2
2.724931257,4.01391,2
2.724933641,4.0139,2
2.725017667,4.01383,2
2.725379217,4.01349,2
2.725381641,4.01349,2
2.725422966,4.01345,2
2.725955217,4.01295,2
2.725956456,4.01295,2
2.725998984,4.01291,2
2.726403197,4.01253,2
2.726404456,4.01253,2
2.726425636,4.01251,2
2.726979197,4.01198,2
2.726979817,4.01198,2
2.727001644,4.01196,2
2.727427188,4.01156,2
2.727427817,4.01156,2
2.727438971,4.01155,2
2.728003188,4.01101,2
2.728003497,4.011,2
2.728014975,4.01099,2
2.728345677,4.01067,2
2.728451497,4.01057,2
2.72845764,4.01057,2
2.728793497,4.01024,2
2.729027337,4.01001,2
2.729033641,4.01001,2
2.72919898,4.00985,2
2.729475337,4.00958,2
2.729478974,4.00957,2
2.72964689,4.00941,2
2.730051257,4.00901,2
2.730054974,4.00901,2
2.730137638,4.00892,2
2.730499257,4.00857,2
2.730501641,4.00856,2
2.730585593,4.00848,2
2.731075217,4.00799,2
2.731077641,4.00799,2
2.73111897,4.00795,2
2.731523217,4.00755,2
2.731524456,4.00754,2
2.731566948,4.0075,2
2.732099197,4.00697,2
2.732100456,4.00696,2
2.732121638,4.00694,2
2.732547197,4.00651,2
2.732547817,4.00651,2
2.732569627,4.00649,2
2.733123187,4.00592,2
2.733123817,4.00592,2
2.733134972,4.00591,2
2.733571187,4.00547,2
2.733571497,4.00547,2
2.733582967,4.00545,2
2.733913371,4.00511,2
2.734147497,4.00487,2
2.73415364,4.00486,2
2.734489532,4.00452,2
2.734595337,4.00441,2
2.734601638,4.0044,2
2.734766828,4.00423,2
2.735171337,4.00381,2
2.735174974,4.0038,2
2.735342908,4.00363,2
2.735619257,4.00334,2
2.735622974,4.00333,2
2.735705562,4.00324,2
2.736195257,4.00273,2
2.736197641,4.00272,2
2.736281603,4.00264,2
2.736643217,4.00225,2
2.736645642,4.00225,2
2.736686933,4.00221,2
2.737219217,4.00164,2
2.737220456,4.00164,2
2.737262953,4.00159,2
2.737667197,4.00116,2
2.737668456,4.00115,2
2.73768962,4.00113,2
2.738243197,4.00053,2
2.738243817,4.00053,2
2.738265629,4.00051,2
2.738691187,4.00005,2
2.738691817,4.00005,2
2.738702964,4.00003,2
2.739267187,3.99942,2
2.739267497,3.99942,2
2.739278969,3.9994,2
2.739609412,3.99904,2
2.739715497,3.99892,2
2.739721637,3.99892,2
2.740057219,3.99855,2
2.740291337,3.99829,2
2.740297639,3.99828,2
2.740462848,3.9981,2
2.740739337,3.99779,2
2.740742973,3.99779,2
2.740910752,3.9976,2
2.741315257,3.99715,2
2.741318974,3.99714,2
2.741401573,3.99705,2
2.741763257,3.99664,2
2.741765642,3.99664,2
2.741849525,3.99655,2
2.742339217,3.99599,2
2.742341642,3.99599,2
2.742382938,3.99594,2
2.742787217,3.99548,2
2.742788456,3.99548,2
2.742830915,3.99543,2
2.743363197,3.99482,2
2.743364456,3.99482,2
2.743385623,3.9948,2
2.743811197,3.99431,2
2.743811817,3.99431,2
2.743833611,3.99428,2
2.744387188,3.99364,2
2.744387817,3.99364,2
2.744398966,3.99363,2
2.744835188,3.99312,2
2.744835497,3.99312,2
2.74484696,3.99311,2
2.745177093,3.99272,2
2.745411497,3.99245,2
2.745417637,3.99244,2
2.745753266,3.99205,2
2.745859337,3.99192,2
2.745865635,3.99192,2
2.74603069,3.99172,2
2.746435337,3.99125,2
2.746438974,3.99124,2
2.746606776,3.99104,2
2.746883257,3.99071,2
2.746886973,3.99071,2
2.746969494,3.99061,2
2.747459257,3.99003,2
2.747461642,3.99002,2
2.747545537,3.98992,2
2.747907217,3.98949,2
2.747909642,3.98949,2
2.7479509,3.98944,2
2.748483217,3.98879,2
2.748484456,3.98879,2
2.748526921,3.98874,2
2.748931197,3.98825,2
2.748932456,3.98825,2
2.748953604,3.98822,2
2.749507197,3.98755,2
2.749507817,3.98755,2
2.749529614,3.98752,2
2.749955187,3.987,2
2.749955817,3.987,2
2.749966957,3.98699,2
2.750531188,3.98629,2
2.750531497,3.98629,2
2.750542962,3.98628,2
2.750873146,3.98587,2
2.750979497,3.98574,2
2.750985634,3.98573,2
2.751320942,3.98531,2
2.751555337,3.98502,2
2.751561636,3.98501,2
2.751726716,3.98481,2
2.752003337,3.98446,2
2.752006973,3.98445,2
2.752174615,3.98424,2
2.752579257,3.98374,2
2.752582973,3.98373,2
2.752665508,3.98363,2
2.753027257,3.98317,2
2.753029643,3.98317,2
2.753113457,3.98306,2
2.753603217,3.98244,2
2.753605642,3.98244,2
2.753646906,3.98238,2
2.754051217,3.98187,2
2.754052456,3.98186,2
2.754094882,3.98181,2
2.754627197,3.98113,2
2.754628456,3.98113,2
2.754649607,3.9811,2
2.755075197,3.98055,2
2.755075817,3.98055,2
2.755097596,3.98052,2
2.755651187,3.9798,2
2.755651817,3.9798,2
2.755662959,3.97979,2
2.756099187,3.97922,2
2.756099497,3.97922,2
2.756110953,3.97921,2
2.756440817,3.97877,2
2.756675497,3.97847,2
2.756681635,3.97846,2
2.757017001,3.97802,2
2.757123337,3.97788,2
2.757129633,3.97787,2
2.757294552,3.97765,2
2.757699337,3.97712,2
2.757702973,3.97711,2
2.757870644,3.97689,2
2.758147257,3.97652,2
2.758150973,3.97652,2
2.758233426,3.97641,2
2.758723257,3.97575,2
2.758725643,3.97575,2
2.758809472,3.97564,2
2.759171217,3.97515,2
2.759173643,3.97515,2
2.759214867,3.97509,2
2.759747217,3.97438,2
2.759748456,3.97437,2
2.759790889,3.97432,2
2.760195197,3.97377,2
2.760196456,3.97377,2
2.760217588,3.97374,2
2.760771197,3.97299,2
2.760771817,3.97299,2
2.760793599,3.97296,2
2.761219188,3.97237,2
2.761219817,3.97237,2
2.76123095,3.97236,2
2.761795187,3.97158,2
2.761795497,3.97158,2
2.761806955,3.97157,2
2.762136881,3.97111,2
2.762243497,3.97096,2
2.762249632,3.97096,2
2.762584667,3.97049,2
2.762819337,3.97017,2
2.762825634,3.97016,2
2.762990585,3.96993,2
2.763267337,3.96954,2
2.763270973,3.96954,2
2.763438478,3.9693,2
2.763843257,3.96874,2
2.763846973,3.96873,2
2.763929443,3.96861,2
2.764291257,3.96811,2
2.764293643,3.9681,2
2.76437739,3.96798,2
2.764867217,3.96729,2
2.764869643,3.96729,2
2.764910875,3.96723,2
2.765315217,3.96666,2
2.765316456,3.96665,2
2.765358849,3.96659,2
2.765891197,3.96584,2
2.765892456,3.96583,2
2.765913592,3.9658,2
2.766339197,3.96519,2
2.766339817,3.96519,2
2.76636158,3.96516,2
2.766915188,3.96436,2
2.766915817,3.96436,2
2.766926952,3.96435,2
2.767363188,3.96372,2
2.767363497,3.96372,2
2.767374946,3.9637,2
2.767704542,3.96322,2
2.767939497,3.96288,2
2.767945632,3.96287,2
2.768280737,3.96238,2
2.768387337,3.96223,2
2.76839363,3.96222,2
2.768558416,3.96198,2
2.768963337,3.96138,2
2.768966973,3.96138,2
2.769134513,3.96113,2
2.769411257,3.96072,2
2.769414972,3.96072,2
2.769497359,3.9606,2
2.769987257,3.95987,2
2.769989643,3.95987,2
2.770073408,3.95975,2
2.770435217,3.95921,2
2.770437643,3.9592,2
2.770478834,3.95914,2
2.771011217,3.95835,2
2.771012456,3.95835,2
2.771054858,3.95828,2
2.771459197,3.95768,2
2.771460456,3.95768,2
2.771481573,3.95764,2
2.772035197,3.95681,2
2.772035817,3.95681,2
2.772057584,3.95678,2
2.772483187,3.95614,2
2.772483817,3.95613,2
2.772494943,3.95612,2
2.773059187,3.95526,2
2.773059497,3.95526,2
2.773070949,3.95524,2
2.773400618,3.95474,2
2.773507497,3.95458,2
2.773513629,3.95457,2
2.773848394,3.95406,2
2.774083337,3.9537,2
2.774089631,3.95369,2
2.774254454,3.95343,2
2.774531337,3.95301,2
2.774534972,3.953,2
2.774702343,3.95274,2
2.775107257,3.95212,2
2.775110973,3.95211,2
2.775193378,3.95199,2
2.775555257,3.95142,2
2.775557644,3.95142,2
2.775641323,3.95129,2
2.776131217,3.95053,2
2.776133643,3.95052,2
2.776174844,3.95046,2
2.776579217,3.94983,2
2.776580456,3.94983,2
2.776622816,3.94976,2
2.777155197,3.94892,2
2.777156456,3.94892,2
2.777177578,3.94889,2
2.777603197,3.94822,2
2.777603817,3.94822,2
2.777625565,3.94818,2
2.778179188,3.9473,2
2.778179817,3.9473,2
2.778190946,3.94729,2
2.778627188,3.94659,2
2.778627497,3.94659,2
2.77863894,3.94657,2
2.778968272,3.94605,2
2.779203497,3.94567,2
2.77920963,3.94566,2
2.779544477,3.94513,2
2.779651337,3.94495,2
2.779657628,3.94494,2
2.779822282,3.94468,2
2.780227337,3.94403,2
2.780230972,3.94402,2
2.780398384,3.94375,2
2.780675257,3.9433,2
2.780678972,3.9433,2
2.780761293,3.94316,2
2.781251257,3.94237,2
2.781253644,3.94237,2
2.781337344,3.94223,2
2.781699217,3.94164,2
2.781701644,3.94164,2
2.781742802,3.94157,2
2.782275217,3.9407,2
2.782276456,3.94069,2
2.782318827,3.94063,2
2.782723197,3.93996,2
2.782724456,3.93996,2
2.782745558,3.93992,2
2.783299197,3.93901,2
2.783299817,3.93901,2
2.78332157,3.93897,2
2.783747187,3.93827,2
2.783747817,3.93827,2
2.783758937,3.93825,2
2.784323188,3.93731,2
2.784323497,3.93731,2
2.784334942,3.93729,2
2.78466436,3.93674,2
2.784771497,3.93656,2
2.784777626,3.93655,2
2.785112127,3.93599,2
2.785347337,3.9356,2
2.785353629,3.93559,2
2.785518326,3.93531,2
2.785795337,3.93485,2
2.785798972,3.93484,2
2.78596621,3.93456,2
2.786371257,3.93387,2
2.786374972,3.93387,2
2.786457315,3.93373,2
2.786819257,3.93311,2
2.786821644,3.93311,2
2.786905258,3.93297,2
2.787395217,3.93213,2
2.787397644,3.93213,2
2.787438813,3.93206,2
2.787843217,3.93137,2
2.787844456,3.93137,2
2.787886785,3.93129,2
2.788419197,3.93038,2
2.788420456,3.93038,2
2.788441563,3.93034,2
2.788867197,3.92961,2
2.788867817,3.92961,2
2.78888955,3.92957,2
2.789443187,3.92862,2
2.789443817,3.92861,2
2.789454939,3.92859,2
2.789891187,3.92784,2
2.789891497,3.92784,2
2.789902933,3.92782,2
2.790232007,3.92725,2
2.790467497,3.92684,2
2.790473627,3.92682,2
2.790808221,3.92624,2
2.790915337,3.92605,2
2.790921625,3.92604,2
2.791086151,3.92575,2
2.791491337,3.92504,2
2.791494972,3.92504,2
2.791662257,3.92474,2
2.791939257,3.92425,2
2.791942971,3.92425,2
2.792025228,3.9241,2
2.792515257,3.92324,2
2.792517644,3.92323,2
2.792601281,3.92308,2
2.792963217,3.92244,2
2.792965645,3.92244,2
2.79300677,3.92236,2
2.793539217,3.92142,2
2.793540456,3.92141,2
2.793582796,3.92134,2
2.793987197,3.92062,2
2.793988456,3.92061,2
2.794009543,3.92058,2
2.794563197,3.91958,2
2.794563817,3.91958,2
2.794585555,3.91954,2
2.795011188,3.91878,2
2.795011817,3.91878,2
2.79502293,3.91876,2
2.795587187,3.91774,2
2.795587497,3.91774,2
2.795598936,3.91772,2
2.795928107,3.91712,2
2.796035497,3.91692,2
2.796041624,3.91691,2
2.796375865,3.9163,2
2.796611337,3.91588,2
2.796617626,3.91586,2
2.796782201,3.91556,2
2.797059337,3.91506,2
2.797062971,3.91505,2
2.79723008,3.91475,2
2.797635257,3.914,2
2.797638972,3.914,2
2.797721253,3.91384,2
2.798083257,3.91318,2
2.798085645,3.91317,2
2.798169194,3.91302,2
2.798659217,3.91212,2
2.798661645,3.91211,2
2.798702783,3.91204,2
2.799004683,3.91148,2
2.799094922,3.91131,2
2.799107497,3.91129,2
2.799113623,3.91128,2
2.799447795,3.91065,2
2.799683337,3.91022,2
2.799689626,3.9102,2
2.799854167,3.9099,2
2.800131337,3.90938,2
2.800134971,3.90937,2
2.800302045,3.90906,2
2.800707257,3.9083,2
2.800710972,3.9083,2
2.800793237,3.90814,2
2.801155257,3.90746,2
2.801157645,3.90746,2
2.801241176,3.9073,2
2.801731217,3.90638,2
2.801733645,3.90637,2
2.801774775,3.90629,2
2.802179217,3.90553,2
2.802180456,3.90553,2
2.802222745,3.90545,2
2.802755197,3.90444,2
2.802756456,3.90444,2
2.802777545,3.9044,2
2.803203197,3.90359,2
2.803203817,3.90358,2
2.803225531,3.90354,2
